RequestNum,PublisherNum,SubscribersNum,ValueSize,QoS,Throughput
10000,350,7,10240,2,3086.292524
10000,350,7,10240,2,3061.355059
10000,400,7,10240,2,3001.376694
10000,400,7,10240,2,3057.003932
10000,400,7,10240,2,3123.259751
10000,400,7,10240,2,3027.418083
10000,400,7,10240,2,3269.743581
10000,450,7,10240,2,3041.430885
10000,450,7,10240,2,3133.212101
10000,450,7,10240,2,3121.453728
10000,450,7,10240,2,3220.652181
10000,450,7,10240,2,3230.539594
10000,500,7,10240,2,3163.902178
10000,500,7,10240,2,3169.799142
10000,500,7,10240,2,3190.697171
10000,500,7,10240,2,3296.355330
10000,500,7,10240,2,3201.136159
10000,550,7,10240,2,3173.370548
10000,550,7,10240,2,3269.266770
10000,550,7,10240,2,3146.406691
10000,550,7,10240,2,3232.646186
10000,550,7,10240,2,3210.468768
10000,600,7,10240,2,3112.042684
10000,600,7,10240,2,3217.217498
10000,600,7,10240,2,3163.270182
10000,600,7,10240,2,3248.028318
10000,600,7,10240,2,3166.744800
10000,650,7,10240,2,3134.516934
10000,650,7,10240,2,3256.288644
10000,650,7,10240,2,3257.030126
10000,650,7,10240,2,3200.265089
10000,650,7,10240,2,3190.380437
10000,700,7,10240,2,3253.876161
10000,700,7,10240,2,3089.391632
10000,700,7,10240,2,3288.902983
10000,700,7,10240,2,3250.340535
10000,700,7,10240,2,3401.452202
10000,750,7,10240,2,3373.071122
10000,750,7,10240,2,3453.568678
10000,750,7,10240,2,3357.154966
10000,750,7,10240,2,3160.221052
10000,750,7,10240,2,3319.094795
10000,800,7,10240,2,3292.496163
10000,800,7,10240,2,3231.739001
10000,800,7,10240,2,3183.087700
10000,800,7,10240,2,3298.345435
10000,800,7,10240,2,3379.943400
10000,850,7,10240,2,3188.904118
10000,850,7,10240,2,3402.552297
10000,850,7,10240,2,3378.035521
10000,850,7,10240,2,3394.067713
10000,850,7,10240,2,3341.576196
10000,900,7,10240,2,3383.940046
10000,900,7,10240,2,3348.990686
10000,900,7,10240,2,3365.833284
10000,900,7,10240,2,3340.596264
10000,900,7,10240,2,3384.544706
10000,950,7,10240,2,3412.385638
10000,950,7,10240,2,3337.546353
10000,950,7,10240,2,3297.370113
10000,950,7,10240,2,3281.547781
10000,950,7,10240,2,3411.585398
10000,1000,7,10240,2,3319.510538
10000,1000,7,10240,2,3322.022465
10000,1000,7,10240,2,3409.976263
10000,1000,7,10240,2,3356.113943
10000,1000,7,10240,2,3448.698035
